uav_id,packet_rate,avg_latency_ms,packet_loss_pct,command_success_rate,signal_strength_dbm,cpu_usage_pct,battery_level_pct,label,attack_type
4,91.25,31.268604432448228,1.9841344766656073,0.9983825966283617,-57.88057935023211,42.76050528367189,83.72819096833722,0,Normal
5,39.25,36.65630885117719,2.40030391857451,0.9724907214416465,-64.68373607534076,29.977030731123588,57.8051954085733,0,Normal
1,95.75,55.61177334655238,2.0633622251136634,0.9303861159161374,-63.457096629208365,25.74052471673754,82.08566085649156,0,Normal
2,117.125,48.58918939241604,2.151177342167479,0.9749488798140024,-46.77663429639842,35.88260801197456,47.87387467961561,0,Normal
3,91.375,44.37014653065754,1.527819187137299,0.9274424389168022,-57.90278338507704,41.400889848890195,76.17438810017745,0,Normal
4,119.375,27.265911564136726,1.5079439352833535,0.9223491327281914,-56.50456939149894,50.19461056610465,75.2862711676747,0,Normal
5,55.625,56.11653070891971,1.6869352697439175,0.9858366756977189,-60.69311237234895,28.824570404207385,41.4063389499354,0,Normal
1,117.75,59.963391182524134,2.0141169652152104,0.9367802358146945,-53.0580845962656,49.006190430507374,83.33835734750124,0,Normal
2,102.25,58.50413625895132,1.3016792789171707,0.9503221700975278,-53.103935706444204,50.890271382016806,89.67864578023219,0,Normal
3,102.75,40.07803827384407,1.5854377541521034,0.9978765911980938,-57.55599216349562,29.520624610025013,54.707840315965925,0,Normal
4,62.375,48.06239573720629,1.2827580688308102,0.9469472401488883,-58.33930256389203,50.54782957912657,84.68148983023829,0,Normal
5,95.0,48.93712827149329,1.5809793753961705,0.9437191825026653,-47.30071383638824,54.74360703528376,44.53232845240715,0,Normal
1,48.25,32.78037899332471,0.6243025683127071,0.993456639969822,-57.334315207155974,46.80516493144712,72.99823220435863,0,Normal
2,92.5,46.44394004399638,3.3241842268716626,0.9288598756255166,-55.129980156911834,48.54309045474964,66.71057759338524,0,Normal
3,112.75,53.56833219294007,0.9869419168547867,0.9807665928091706,-59.333904751501386,54.832458026766204,70.025794331995,0,Normal
4,34.5,51.11582588260569,1.2469774926683983,0.9990452453322219,-49.264609932857454,43.16443751577836,90.94128610363899,0,Normal
5,52.75,36.11068949804722,0.9265149245116383,0.9921036808619719,-57.051036862018165,34.23659146048748,87.92233859857694,0,Normal
1,66.125,38.09907902747562,1.930996124415178,0.972133433496514,-54.72777906911351,50.12592502228167,83.17960114818663,0,Normal
2,80.375,51.324751915393165,1.362798158130368,0.9451248635994186,-59.93285659880677,43.434573325348936,55.0534151723104,0,Normal
3,107.0,50.06281949906169,0.8253347429319475,0.9403457584942654,-45.24680815317497,42.4358627116287,90.15002457773504,0,Normal
4,71.375,26.966730563859077,1.95981835635704,0.9855404083897169,-59.17008518152554,32.609066665421146,45.36292308551314,0,Normal
5,33.625,25.347254833812844,2.0541544035459536,0.9903857531161356,-49.58514938188897,47.690028087486596,86.93310691073333,0,Normal
1,62.125,44.38774350918763,1.4531865728659132,0.9620347930036555,-56.45008699286482,27.450018275802886,58.04880397944843,0,Normal
2,75.125,40.282777146502674,1.0354618340325463,0.9395471952629173,-60.8756518983172,52.72861212383984,42.957477141409086,0,Normal
3,102.5,42.61359021469034,3.033746203891802,0.9290354566728939,-49.00562472070278,34.77470382311454,76.81463413324116,0,Normal
4,74.375,41.709675274721484,1.7380473413676616,0.9269743574265465,-58.32786421941914,28.833239583699715,52.72039605737755,0,Normal
5,43.375,52.87218835650472,0.6081517105326735,0.9775261957883085,-47.69613305204378,38.27099599307256,53.396411922554755,0,Normal
1,77.75,45.8285446755388,2.4898283227019378,0.953609498227818,-46.69485630164354,26.274097277695994,56.83259414258244,0,Normal
2,88.75,47.141088113304995,0.9009576754112002,0.9924287899422296,-47.80352329217448,45.538785827948985,43.50266221263842,0,Normal
3,85.375,34.26149738792005,3.4193148381889413,0.9791737040581411,-64.29984170386389,52.081165313360685,49.741992930903976,0,Normal
4,95.5,18.087235788293512,1.5557605002693107,0.935300833433167,-49.25253309989789,50.11789021415527,40.282679517205814,0,Normal
5,36.25,53.98833425353213,2.2093212252387473,0.969102193505256,-56.77321067001712,28.82108420343643,64.49752366081827,0,Normal
1,57.625,62.1456415049111,0.043987707407169285,0.9548404363518528,-47.525541596355495,28.788134113231955,44.63404575798842,0,Normal
2,42.0,42.259289054154834,0.6011013811370259,0.9661799784614891,-52.24091474630522,49.40303446972792,77.54589327743093,0,Normal
3,102.125,46.99451633297564,2.4337017338325,0.9790455298670814,-48.32713731712083,52.72762823809347,52.95925681554066,0,Normal
4,80.375,47.59614653099644,1.722470545940396,0.9844956704803033,-55.01136460266329,38.82009489500467,91.89657792193475,0,Normal
5,32.125,58.40234599734576,2.929677495899851,0.987498986112538,-54.29948990802134,39.96913350741298,87.91883950692589,0,Normal
1,80.625,52.11187435421723,1.8396225736607124,0.940317989965762,-62.11224735732665,34.54786124157178,55.919249223251455,0,Normal
2,102.625,48.968513865807,1.6017073678187277,0.9224892479933886,-49.320252826212894,51.82795354769242,83.07685000611733,0,Normal
3,45.125,45.444577255551735,2.6995017935755437,0.9791435788131818,-56.61220776666057,44.34708715877068,84.17846975656434,0,Normal
4,91.5,45.48186337191274,2.207095899457811,0.928507498100462,-54.99839763456835,33.64754731502106,94.26097127629257,0,Normal
5,119.75,33.484307226930156,1.3626171605065975,0.9451935670890375,-49.298045718085845,33.96348613162755,72.88119927651267,0,Normal
1,82.125,41.93209979044191,0.7341271296510871,0.9203053707299478,-53.02309199841122,51.73600219190807,44.50811540540142,0,Normal
2,123.125,52.089615729035,-0.1601309653358458,0.9745335585921296,-60.97802545114665,25.409020717174645,75.57604759095095,0,Normal
3,101.375,43.13037456548796,1.1936340311381064,0.9333705609176978,-53.195346816982145,34.681797181799155,74.37388616068193,0,Normal
4,52.125,45.354804459992536,0.6695654333450396,0.9724225927753327,-56.84734284040688,41.63070043649107,75.10928175812376,0,Normal
5,57.125,35.59098017608743,3.3183932502640685,0.9993394093734271,-55.609489159122745,29.44652386297974,56.893010645731636,0,Normal
1,65.625,48.56405521025108,1.0447403391509813,0.9258136697288013,-64.43377451194664,27.762962625987694,87.28237717941832,0,Normal
2,65.75,33.305946751714224,1.0256036960624686,0.9261662409561169,-60.79941300967437,49.458289932716795,92.77097006254766,0,Normal
3,88.875,47.31906249229701,0.4351285877879483,0.947230407413334,-59.37923837237943,51.832131659455214,51.974188213798335,0,Normal
4,89.625,43.50220034920949,1.3135778700341076,0.9893109211401073,-50.74079984282388,49.708192623945685,44.84836869751545,0,Normal
5,122.75,31.05371802230593,1.0348255492504512,0.9372423895033066,-64.7701505340377,51.96363669212043,50.699426824266624,0,Normal
1,63.375,53.555823616326954,2.7164106001211215,0.9488302255944279,-56.82445477541736,41.59335913175114,85.13036765906453,0,Normal
2,119.625,43.689077892296254,1.6179333115904893,0.9254804325301584,-46.51946259148534,49.36774362971026,77.21545491509161,0,Normal
3,68.875,59.88622443295333,1.4937951841405357,0.9810524233007112,-62.76238766901752,36.52127915173301,74.98260382865197,0,Normal
4,122.5,56.82601691857971,1.4057290721421816,0.9526645074207561,-54.67151223562778,44.988035844371154,62.09862243101835,0,Normal
5,121.875,37.96425727802595,2.0503224441324415,0.9807398986448674,-49.269552352183055,54.66506594167494,71.78053843312897,0,Normal
1,125.5,38.666240170755366,1.1833702840558495,0.9922886275477436,-46.149373849597666,31.771831715173825,56.933076890090206,0,Normal
2,74.125,35.62418516439644,1.9670442654722868,0.9386210517681032,-50.06446720932564,36.69699238873242,66.24600436798787,0,Normal
3,38.5,32.308291052589325,2.6297788745092108,0.9845916824271961,-50.588689027111876,39.40142131930257,83.61846656038608,0,Normal
4,59.0,41.62258260039202,1.8220525072097526,0.9247275112062603,-48.47023819608475,29.14046461060155,93.96828786005042,0,Normal
5,127.375,56.54997767748609,1.3251881020224054,0.9919077910544198,-56.075975580449125,27.431158313951705,91.2868907974391,0,Normal
1,55.375,29.680741043123824,0.8325785803196691,0.9720614838046998,-48.88310934764334,49.891685989648735,91.36262685654368,0,Normal
2,79.375,51.81555574051748,1.3074132095570479,0.9899381379310681,-64.84071190509098,54.30383118482759,62.12230541659118,0,Normal
3,93.5,51.146715634440035,1.8941552117807996,0.9200150719645266,-46.5087788924639,37.14175191488976,65.7834434278735,0,Normal
4,37.0,49.43754235378903,0.4272308606578752,0.9335264856284794,-56.133869809656495,27.629495085839597,78.80994680029399,0,Normal
5,51.5,50.865386917954815,2.082079930396498,0.9511807509941194,-53.932396242685044,26.974352820717293,90.72055604282063,0,Normal
1,33.75,36.166225691622934,1.6453288817596452,0.9503602322699776,-59.902355021702355,51.73954619080896,47.809684264364655,0,Normal
2,40.0,51.092574730380775,1.395567588168897,0.9381384306338809,-50.14938334319157,38.914427491830395,56.73330251049577,0,Normal
3,97.0,40.60593454767144,1.0384106119842984,0.9505289551893761,-63.467283870495024,34.60081949687176,47.65857645267602,0,Normal
4,74.875,25.326453103371612,1.166535609321443,0.9303078969600205,-47.5472839490633,39.293838137181986,73.66046914777004,0,Normal
5,48.0,45.459303582050964,1.9181142290257154,0.9530208903412821,-48.43766341987315,34.54912284077042,56.84655482881456,0,Normal
1,112.875,38.24713814073003,1.4102519317334226,0.9841883463327411,-60.678797675104676,39.6710732592286,57.93593188819154,0,Normal
2,90.875,55.87053306666183,1.149202022905001,0.9583256050482681,-48.81351203429475,50.786691907538106,43.90037777183886,0,Normal
3,39.75,42.70922787067264,1.8279944453600656,0.9214400071156172,-49.27284533877037,42.76904113186287,59.23878339941756,0,Normal
4,49.25,45.36486271940476,1.8557328442444911,0.9537155233263398,-52.35566804492102,45.839613184305264,87.43730790708719,0,Normal
5,94.25,48.11343660915632,0.6255774570731666,0.9221740012872676,-57.52959646200625,35.9401202870301,52.81900465399592,0,Normal
1,106.0,42.860794896932966,1.9000364876038893,0.9972994728565439,-59.57002491636264,47.15517635531556,78.23531064155361,0,Normal
2,80.875,44.16927106056001,3.25118874900231,0.9301963167538295,-60.364328194213,44.99851254638117,74.6295589716226,0,Normal
3,116.25,51.74859218224275,1.828734552562853,0.9766150661064495,-58.627820744727856,28.586859932561694,87.49165346030134,0,Normal
4,84.25,36.46942817408025,0.3106949566094326,0.9978221058313669,-46.9288311313494,42.17928559346754,47.275837120807104,0,Normal
5,68.0,39.3854924597792,1.6241627742876823,0.9860831241333258,-63.44718448022437,32.70230488929274,93.76744781897737,0,Normal
1,79.25,37.26311156319227,0.21842923806442083,0.9759452300100963,-48.42257447494083,49.12287008900778,72.04457553222011,0,Normal
2,93.125,56.49403738039643,3.7171601704449118,0.9871568727600614,-58.02219849916353,37.77813125400819,94.75107837907478,0,Normal
3,60.75,39.38640018393736,3.0649722808891315,0.9985438954608502,-54.568012079772835,54.840524955894615,90.13330992262179,0,Normal
4,37.0,43.85373393026336,1.0338430620432226,0.9697075597802823,-49.110287327030186,27.775013138168912,52.18344996622082,0,Normal
5,35.375,40.19516255000332,-0.07196703929568526,0.9647347845463461,-47.312469059540575,48.41043588220475,43.08891054468222,0,Normal
1,48.75,42.534576373801706,0.885140169035051,0.9702590488370625,-58.10437159854706,45.211052006264694,54.06015015874488,0,Normal
2,57.0,39.10056426818574,1.3733064827421935,0.9626140709409244,-55.76313037449779,48.024964917721164,69.01600069496808,0,Normal
3,36.0,48.70179450912895,0.2666953805721832,0.9708071284727775,-56.70967870366415,34.22589386471369,49.43780018858545,0,Normal
4,37.875,36.67319877376083,1.4516842395026406,0.9559873766378048,-64.73497932992179,39.76163468147202,49.21028594848937,0,Normal
5,94.75,34.18039556072002,1.368694935010824,0.9374754546306646,-59.08114222282687,48.89525559171125,65.44264509078343,0,Normal
1,82.75,40.532637044537914,1.5876082879440219,0.9296197781209341,-55.816215325348765,31.97623994862565,41.82973841431471,0,Normal
2,103.625,38.614118255747734,1.660751623856586,0.9254672748425808,-56.778127822391205,31.780995903659562,46.703844539274876,0,Normal
3,122.875,34.29724140953297,0.824067680085994,0.941065262700256,-50.56141544968641,41.53152859884797,62.87237366743712,0,Normal
4,44.25,42.41301760797439,0.9026101721752421,0.9236898851468588,-57.30392765557794,40.706907385895676,43.472145006438154,0,Normal
5,117.375,31.719060635549333,1.531914515129035,0.9653736623935508,-55.21247102058659,33.46787411238799,61.821528105054114,0,Normal
1,122.625,58.82198101947407,1.058305509088237,0.9427062757618816,-56.40782815735273,33.942269515744684,66.07034462716447,0,Normal
2,100.25,33.05918908467446,2.135246337892079,0.9859627846469625,-50.18747702211259,33.33535489619696,64.8196637740213,0,Normal
3,124.25,39.82960400559401,1.5251261848373898,0.9259392698390709,-47.74055202026075,48.14536185995463,87.8046171571698,0,Normal
4,108.5,41.771560345224714,2.805502263798232,0.9381081195473189,-54.36221841984972,44.55702596687382,69.15343502784529,0,Normal
5,89.625,58.47747971684497,2.074337706789858,0.9784196917672117,-49.21135611609618,49.97251550230758,65.73892543629239,0,Normal
1,112.25,31.157477516606576,2.2725997085734186,0.9679046637106793,-59.06426635960299,54.26419084942066,62.58900849654164,0,Normal
2,32.5,46.136400735340544,1.59279624757535,0.9251593016999334,-54.17260779685463,39.224928888159596,84.96928580674674,0,Normal
3,59.125,53.297267719557,1.6101530509032076,0.9901791565729761,-58.09540092660055,27.000816442163465,89.22811321999083,0,Normal
4,94.75,42.522055172139154,2.711924405936424,0.9901809410260943,-56.71598148856339,26.44276931236106,86.92833580584147,0,Normal
5,127.75,35.64146374263193,1.2351949815240795,0.9464326403100619,-50.35172270374663,33.869951178148575,77.0450617972265,0,Normal
1,81.625,44.13612028517553,1.8827455479156676,0.9472324674679652,-47.36675035334575,52.97633768057352,47.554896028277085,0,Normal
2,81.0,57.21681007913982,1.3136337274869796,0.9991222686680139,-62.57009217824469,40.69639164912625,55.22784832206067,0,Normal
3,57.75,40.07371324185831,1.311954759128888,0.970094093727451,-52.30721487025239,33.15359548240387,42.53346850250876,0,Normal
4,33.75,56.489467744622125,0.6817726139807961,0.9625053216454448,-53.35712384844403,36.97500383533058,91.19532412445628,0,Normal
5,101.125,47.06933529608173,0.9802399544001416,0.987052174684154,-62.631699216481366,42.95785322214012,76.34391913300007,0,Normal
1,89.5,54.86011369389001,0.8502113840084847,0.9428232270685853,-60.762113391197815,44.588489744135266,81.04995863722829,0,Normal
2,118.25,46.74946473820913,1.9160581662462186,0.9543346074717086,-58.779950105346394,29.617585293487153,57.13644567702259,0,Normal
3,103.75,41.124994464245574,2.2281441497565635,0.9414221340390667,-61.66137858364997,54.31095029635528,86.51094372525384,0,Normal
4,124.75,58.110879890991626,1.4336726384951182,0.9831328677270985,-60.12541034951316,41.34316680948366,54.27818060396632,0,Normal
5,62.0,46.80188282244483,1.6607395511145573,0.9658679476508174,-59.64798402276585,29.07064953376838,40.090406641184735,0,Normal
1,102.375,46.33143628642529,1.3932700514264327,0.9727060056112057,-58.28652333921881,51.80905760038401,60.702822938638164,0,Normal
2,43.875,51.46044505284343,0.9324568560749105,0.9401845799871525,-50.01219094397682,27.239152932382865,71.39188145274903,0,Normal
3,123.625,52.39321906468428,2.103584117357815,0.9376180241101852,-53.561755922987984,52.23206299532538,66.32876718810374,0,Normal
4,92.5,51.50285171390479,1.9567742856316355,0.9590699703186352,-45.27506656097197,54.89696968866947,87.41418784171285,0,Normal
5,82.75,34.19422437646795,0.1752178102872255,0.9790052599274262,-56.70528346065058,46.012953974695115,45.797290727589186,0,Normal
1,60.75,39.90211574339298,1.3018236991353225,0.9620191806016128,-49.9226985232615,48.113416632219696,70.46028923485491,0,Normal
2,125.5,39.74776838824946,0.8825808611548002,0.9226116542036535,-47.570631572469324,35.11908509402459,68.21386424014992,0,Normal
3,113.75,38.767358166017,1.2263430012343424,0.9894841205056231,-51.42043013923916,53.247305582018015,55.47661401946897,0,Normal
4,53.25,38.023169876771526,1.0306979030676184,0.9251749514812105,-56.762705191650085,40.89141898325103,85.22254619173557,0,Normal
5,99.5,39.63180871079444,1.4675057404810201,0.9964659586976602,-49.92810738508494,46.971653397926644,81.40667607352134,0,Normal
1,36.375,47.687589942833284,1.269059685406568,0.9220113566621818,-60.926657244546305,52.72323147733839,80.30725530325071,0,Normal
2,97.5,48.95527429799863,1.2542015143254126,0.9755560364904567,-58.44895669639735,54.25539927926525,88.19058630482559,0,Normal
3,51.875,44.98691226684722,2.2751718998370993,0.9265765650969425,-54.06629489801422,49.99613069790023,79.75315303418367,0,Normal
4,119.25,41.591741291484645,1.890025062468474,0.9928541263548112,-53.491812254277036,34.0905252094609,52.75127104430995,0,Normal
5,62.25,55.203705989228965,1.0072737447896964,0.9571546588980434,-64.5571704905474,53.996425496562466,78.80594914073302,0,Normal
1,42.625,44.2674715148013,1.1111172870306052,0.9310019019853613,-46.097716224879825,43.843585937307154,56.92365473644141,0,Normal
2,104.125,52.496580162521425,1.8442551387797288,0.9472652559831878,-51.0674545756522,52.919274290558796,53.31960576911088,0,Normal
3,117.125,40.44539095560978,1.8432937001919365,0.933185974027741,-55.08592499536218,45.28315077443055,44.0151976094795,0,Normal
4,101.5,48.3097023996166,1.0773538326565517,0.9336465529245672,-46.337455311833835,34.217168855431616,80.92157191912221,0,Normal
5,103.625,55.73670803444732,1.3362065331684847,0.9958486656137153,-56.21808869498343,36.100735724284476,79.10505290723961,0,Normal
1,112.625,24.129695922524995,2.7927642280608778,0.955619688982783,-45.39128859459257,41.514153313088215,52.89747127207515,0,Normal
2,35.375,39.75931772940737,1.0894163380350599,0.9831041811124288,-54.7543048551303,48.70044524679646,81.21584591982858,0,Normal
3,109.375,49.74993740672969,2.8375632119211494,0.9711684448942146,-62.71428460004041,34.539476540210046,90.48124857014542,0,Normal
4,101.375,54.702520589461486,2.2725668597680633,0.9741141089870714,-49.70398055081446,42.39193498402577,45.94159266203686,0,Normal
5,74.375,46.62490838357205,2.7077913925388257,0.9305354750777631,-51.42204549844319,35.36874980729205,52.79501511127262,0,Normal
1,73.25,45.396581834395235,1.0596496195513998,0.9387347557452389,-49.54026557388826,49.47308213905322,81.26434367480235,0,Normal
2,111.875,57.8846277057864,1.3820108881560673,0.9829400268123549,-45.97115942548638,39.001842813038515,55.097867042889305,0,Normal
3,95.125,55.19194712471055,1.185585333857106,0.9976612965179826,-49.47021394697964,27.301684805586557,74.35651858560442,0,Normal
4,75.375,38.0513445036184,2.288727234348342,0.9410140514078922,-52.773267955667066,29.981575644446092,44.4640323455043,0,Normal
5,91.0,45.93128784096606,1.1026213591295373,0.9417255011800832,-47.85382195278318,26.833140028588968,64.87113635069463,0,Normal
1,60.75,47.88135201708412,2.0118508453400112,0.9578317706248725,-51.53507121290937,39.97908838042976,80.65002820961243,0,Normal
2,55.625,58.74879499210949,1.9748095878344287,0.998707225028435,-56.83761886348154,28.190118920446814,77.7582668673789,0,Normal
3,60.0,51.92856412834239,1.4663793285000764,0.9415167156661177,-47.287604715164534,28.424199079288964,84.82896553716938,0,Normal
4,80.0,44.17139120078701,2.409061813915035,0.9525577527707412,-60.56199078431254,53.23144780115131,88.25986696317429,0,Normal
5,79.0,46.76059463042897,1.5753759088086237,0.9913184012498806,-50.70717450182552,51.17965216528167,82.5250925692317,0,Normal
1,67.25,29.928932086128853,2.083860003025812,0.920233682609709,-47.36873090118486,38.562597904340976,76.93732586164093,0,Normal
2,111.0,52.74902787701876,1.1537076417575522,0.9231812771990856,-50.373669605934076,54.57415962550617,41.744737049881714,0,Normal
3,110.375,50.16586230978598,0.9935942301252224,0.9683257341656976,-51.05449161892286,25.005595845119892,69.42316703751942,0,Normal
4,125.0,54.69725146580082,2.0118018704803253,0.9925904131770278,-49.94723411856328,43.41938368820181,42.073374870316904,0,Normal
5,64.25,43.84760561380384,1.801588171033624,0.9391085328321542,-55.698895033987114,43.4928453211561,84.44372994138124,0,Normal
1,76.75,46.024328548467686,1.670315364889856,0.9575713419744567,-47.51658635685948,38.72329167609665,57.639848845297664,0,Normal
2,120.625,41.1492932057622,1.2594181564435516,0.9560372241326255,-60.93127049727818,36.90843918802879,70.93361557648565,0,Normal
3,88.875,35.815560750754074,2.5844466335684126,0.9578377076876409,-62.45227167999322,38.66149406441823,55.36949190253964,0,Normal
4,83.25,40.18195037694259,0.7183899370223071,0.9698015756583797,-59.28982439762977,37.448813082390416,83.03750794091616,0,Normal
5,113.0,30.445596403760568,0.6800598931883196,0.9575795010392547,-54.36845206450013,46.91477432446898,88.75763896530464,0,Normal
1,71.625,52.31684412475268,2.1595165536146803,0.9557974513057966,-54.788764091813235,29.06066304919852,61.92533718171852,0,Normal
2,116.5,27.600939978775223,2.102067468900149,0.9579430736345008,-48.58802484646827,30.929176617733905,87.4607316431044,0,Normal
3,60.0,61.25714020767376,1.7476339452943075,0.9672693953016833,-56.90862687191965,30.41554685177271,54.689125410098285,0,Normal
4,61.125,30.886984805599344,1.2984334446680355,0.9629605990681087,-55.31311147416983,32.87411755363794,69.40635076915382,0,Normal
5,117.375,56.999109405401576,1.8516954904332885,0.9883308798120404,-64.73264633481209,40.7577525634475,87.23187864112872,0,Normal
1,114.875,37.7355676514365,2.704581207983674,0.9239597482794933,-56.80521527114122,28.33626242014656,57.92347384386847,0,Normal
2,78.625,49.48826453976849,3.2608823455119573,0.986665365717841,-52.04451534099316,51.045078859795126,92.4723245792947,0,Normal
3,115.875,38.98042639738505,0.3405104061673905,0.987513969008938,-64.68983338746816,33.92084593925417,46.7033725979761,0,Normal
4,107.875,58.38998527513106,1.2067559165260175,0.9427926417224769,-59.38236069627513,29.876139624061235,41.00512883479284,0,Normal
5,90.875,45.34962134467419,1.1627587159106123,0.957028156401268,-60.840872814212204,45.268639287947295,89.72744439180049,0,Normal
1,61.0,53.589456096790016,2.6385636301897772,0.9550830790829948,-64.16029142180824,26.142589017979578,43.77567663813297,0,Normal
2,118.375,45.60838431917108,-0.23690649059564106,0.9374807867483305,-55.414798201709246,43.59905694622493,94.55390577711205,0,Normal
3,46.0,47.82367980431121,1.8596846351458822,0.9517437477669053,-61.36553413543687,45.94595292029499,92.32682740885085,0,Normal
4,94.0,49.928853232158,1.3202327841066765,0.9235510217736684,-50.1383692073724,31.447495941601574,47.53615005199764,0,Normal
5,87.125,40.770208116002365,2.646678924683348,0.9422257658225388,-48.041442324733026,26.25892220330903,69.56715441309112,0,Normal
1,102.375,34.75767097411796,2.550727188003122,0.9853345740360575,-54.08829634661704,35.909360767583486,50.17061636069294,0,Normal
2,65.375,34.587173394064,1.755854714378685,0.9427649841410318,-45.36585314957717,27.957826907258095,63.54853451665659,0,Normal
3,95.625,45.40674055308924,0.3941938505017424,0.9854565334998598,-55.990428570588094,28.49433549020011,43.3783821092908,0,Normal
4,80.125,41.090879316895354,1.0982773623654067,0.9625279571683545,-54.73263579550169,32.62783694334594,52.315852328812426,0,Normal
5,80.25,27.833145921200465,1.1749262463703831,0.9903890141888928,-45.215644920844994,33.86403773880278,59.980003801939475,0,Normal
1,46.0,49.103530006331965,0.5714816438825747,0.9659823643411533,-60.369031280699026,40.89911023064262,64.12561251353301,0,Normal
2,108.5,35.252082869707316,2.308208997301559,0.9223734578451792,-46.149081206461894,45.3517565650904,93.76229420148913,0,Normal
3,110.0,35.71739979784555,0.4826014519079158,0.9740336166037672,-64.14324889761774,42.783128226105546,84.43261051261896,0,Normal
4,42.0,44.666991725704605,2.8757292559175984,0.9235882854418855,-56.072262194736105,29.450810118685503,80.55754693715704,0,Normal
5,119.25,37.799074735408695,2.873975843831821,0.9560477615186508,-63.599929757338685,30.16258097357879,69.53727231080859,0,Normal
1,46.0,45.980043986716154,1.2304578166983458,0.9943541355578491,-50.41530514172714,51.363077493787436,86.19987683323889,0,Normal
